,L_1_values,L_inf_values
1869,4.3995310833166966e-05,2.1130184030540207e-06
1870,4.452884387913304e-05,2.1840471387100278e-06
1871,4.4267017429462924e-05,2.1324475444820018e-06
1872,4.409652430424246e-05,2.132403984566862e-06
1873,4.442778885945523e-05,2.1644785131491516e-06
1874,4.4412112573475153e-05,2.171296642914247e-06
1875,4.5309372661043615e-05,2.2035300667621896e-06
1876,4.283029677479427e-05,2.198331680662467e-06
1877,4.422727917639436e-05,2.1408925855550368e-06
1878,4.27167175357401e-05,2.1957629151407346e-06
1879,4.4299073455815294e-05,2.1359735808427764e-06
1880,4.573924454286205e-05,2.288414757234866e-06
1881,4.450537133643331e-05,2.1368741554586186e-06
1882,4.465063892332763e-05,2.151882613448636e-06
1883,4.428743798353906e-05,2.169667814285182e-06
1884,4.413833054179061e-05,2.339249916213407e-06
1885,4.432831647143484e-05,2.3000305864591865e-06
1886,4.495953738280784e-05,2.1570923424534053e-06
1887,4.4061225359083436e-05,2.3322133318414087e-06
1888,4.226461982714583e-05,2.1728146985519804e-06
1889,4.4494269326562e-05,2.293800688664332e-06
1890,4.4409497316762866e-05,2.1474848917283913e-06
1891,4.4080592115894e-05,2.2720733449627263e-06
1892,4.468732901285184e-05,2.1975636072988135e-06
1893,4.4527944235399934e-05,2.358968376098814e-06
1894,4.427469120223987e-05,2.183550870848095e-06
1895,4.4322497368028436e-05,2.295608942664245e-06
1896,4.4453348344385254e-05,2.1288367689787214e-06
1897,4.403223337352871e-05,2.311423792200786e-06
1898,4.3968603977048614e-05,2.137244270278774e-06
1899,4.43122176768173e-05,2.1680493804781063e-06
1900,4.414884590801544e-05,2.1281242525971903e-06
1901,4.509565632046281e-05,2.185823375386629e-06
1902,4.4177041756277595e-05,2.2740492684295488e-06
1903,4.469729783453139e-05,2.1220950210382453e-06
1904,4.271286901456782e-05,2.1823375058341913e-06
1905,4.4601448163886754e-05,2.3167248255249753e-06
1906,4.2575060364260396e-05,2.179872542876985e-06
1907,4.427238747116843e-05,2.155732144625165e-06
1908,4.4265292159945424e-05,2.298796750568433e-06
1909,4.474540600148564e-05,2.1533370924968827e-06
1910,4.4785034524458005e-05,2.157432987485745e-06
1911,4.454492820287872e-05,2.210241170682268e-06
1912,4.223751856713875e-05,2.1838318036065366e-06
1913,4.4137557721403505e-05,2.2727121446143075e-06
1914,4.434909029797886e-05,2.141375540276493e-06
1915,4.480403894720712e-05,2.1850632191565644e-06
1916,4.471924652353564e-05,2.139923224170976e-06
1917,4.477136276303479e-05,2.133662769646709e-06
1918,4.506959115032038e-05,2.1468882669397857e-06
1919,4.474237321153007e-05,2.3294600852595773e-06
1920,4.2530726058736775e-05,2.168135446404586e-06
1921,4.4448224237817434e-05,2.142560307507381e-06
1922,4.441777115160362e-05,2.1431166911712565e-06
1923,4.458212783956116e-05,2.1140665308732174e-06
1924,4.5659923111225315e-05,2.2316385474973453e-06
1925,4.293933448047229e-05,2.1835817562401453e-06
1926,4.402751401579488e-05,2.1355250732419473e-06
1927,4.4248282237256516e-05,2.204557527947288e-06
1928,4.442675848408929e-05,2.2904014438858457e-06
1929,4.2116001445688846e-05,2.192019399290793e-06
1930,4.451697013687839e-05,2.1636761886031414e-06
1931,4.437179103685048e-05,2.140054157618652e-06
1932,4.4318648394879636e-05,2.138464654366269e-06
1933,4.4344297195746245e-05,2.1382003767231305e-06
1934,4.435587076923692e-05,2.1367213237452325e-06
1935,4.452475882282029e-05,2.3546885379730027e-06
1936,4.4609275645559755e-05,2.2983644926634e-06
1937,4.419777037499071e-05,2.1404182477656755e-06
1938,4.470154530982372e-05,2.1459397067352258e-06
1939,4.429830354044641e-05,2.1374802150716405e-06
1940,4.4511083459127936e-05,2.153683074138654e-06
1941,4.4393137471610653e-05,2.1423537634592156e-06
1942,4.47116442272982e-05,2.1954088775427936e-06
1943,4.429013446484853e-05,2.1118009767328266e-06
1944,4.2745168317099636e-05,2.174719718431415e-06
1945,4.405446648565038e-05,2.236651610904958e-06
1946,4.44955999517732e-05,2.124663537566338e-06
1947,4.437555501299882e-05,2.1607228530170424e-06
1948,4.224852610159102e-05,2.1506239618383875e-06
1949,4.451195699062581e-05,2.153340438359861e-06
1950,4.219719387429893e-05,2.146609501701105e-06
1951,4.437422473689985e-05,2.2727687694522306e-06
1952,4.287071647150361e-05,2.181091994895015e-06
1953,4.472972936422596e-05,2.1224383503853807e-06
1954,4.4777584938392036e-05,2.2305273081850755e-06
1955,4.485405855372681e-05,2.169064347290256e-06
1956,4.588532001497547e-05,2.2870926497344614e-06
1957,4.412105342598305e-05,2.29129132946651e-06
1958,4.474990453136186e-05,2.1914118041659244e-06
1959,4.394432078921267e-05,2.150863728473739e-06
1960,4.565182790294063e-05,2.231756028448543e-06
1961,4.428326413535381e-05,2.1651735118290028e-06
1962,4.4882028306896786e-05,2.1921953439779373e-06
1963,4.4050699488082494e-05,2.1340749362835864e-06
1964,4.463286597884709e-05,2.167308923789302e-06
1965,4.4140833526011654e-05,2.131225199264456e-06
1966,4.4148779799765706e-05,2.127645003488008e-06
1967,4.417884508669597e-05,2.165445619015867e-06
1968,4.509571417618398e-05,2.1878375105310756e-06
1969,4.447851098673596e-05,2.181885762765388e-06
1970,4.459811255531078e-05,2.162886414986664e-06
1971,4.432977459404856e-05,2.3076873120220183e-06
1972,4.4418229698214205e-05,2.1756430984077954e-06
1973,4.446720245924246e-05,2.312464143592614e-06
1974,4.4752613986325474e-05,2.118302696985931e-06
1975,4.472786129390629e-05,2.165648375320401e-06
1976,4.4637269574729225e-05,2.158001385167453e-06
1977,4.301505266907028e-05,2.241267471027001e-06
1978,4.436855667200235e-05,2.170499942361219e-06
1979,4.442261833189451e-05,2.1720768109134665e-06
1980,4.427433084487426e-05,2.134979868632942e-06
1981,4.421042323983589e-05,2.291081640560009e-06
1982,4.334601690288958e-05,2.195650664650946e-06
1983,4.42135963810479e-05,2.141176098513559e-06
1984,4.467616939248304e-05,2.1125414192384407e-06
1985,4.247257954606545e-05,2.1898671144297645e-06
1986,4.3091029636279966e-05,2.1872906582389594e-06
1987,4.452517066903717e-05,2.333322448823215e-06
1988,4.455651958633182e-05,2.296946806464821e-06
1989,4.514924159461636e-05,2.1887294621950554e-06
1990,4.254689682038415e-05,2.1749809235197422e-06
1991,4.5863135661119096e-05,2.289223702622548e-06
1992,4.472662391373874e-05,2.1145067143086434e-06
1993,4.4244781953736515e-05,2.168678923106917e-06
1994,4.240406581185361e-05,2.182046177966395e-06
1995,4.5087043862183095e-05,2.195669303764132e-06
1996,4.441614481274423e-05,2.116561754164697e-06
1997,4.240593328571948e-05,2.182832942884174e-06
1998,4.447953596161746e-05,2.195641569197498e-06
1999,4.449482911478951e-05,2.1375595373576636e-06
2000,4.456967242924617e-05,2.323277319637635e-06
2001,4.4569882517735756e-05,2.322227615925136e-06
2002,4.4846432665737165e-05,2.181285671140027e-06
2003,4.516889964860931e-05,2.217691808256416e-06
2004,4.460352524994952e-05,2.297941916907342e-06
2005,4.469715074366739e-05,2.1197399469280564e-06
2006,4.423848089148681e-05,2.2084710533059746e-06
2007,4.4308162993661086e-05,2.2856883053066516e-06
2008,4.4243868691492976e-05,2.287880234058975e-06
2009,4.2388504910674083e-05,2.163276815199923e-06
2010,4.3944357426221146e-05,2.150160716509342e-06
2011,4.415233225717675e-05,2.152462921748638e-06
2012,4.45538150696421e-05,2.139972251103471e-06
2013,4.448964270188468e-05,2.1370771099273568e-06
2014,4.4443211264410874e-05,2.135618210192337e-06
2015,4.2172486179837067e-05,2.1822826906013006e-06
2016,4.4872371937201985e-05,2.1187469482163625e-06
2017,4.4057864042549005e-05,2.0832054741260774e-06
2018,4.405802066926989e-05,2.0815605235420974e-06
2019,4.452309411421183e-05,2.086216982581635e-06
2020,4.4309650315550575e-05,2.1720399058085865e-06
2021,4.430682482159169e-05,2.1339662196064224e-06
2022,4.431660840009344e-05,2.1384972352422787e-06
2023,4.4403013723184855e-05,2.2823560228957554e-06
2024,4.558832395919533e-05,2.223486311183424e-06
2025,4.440622809177519e-05,2.3078812626567474e-06
2026,4.562878991138982e-05,2.282592137881916e-06
2027,4.408581873542642e-05,2.2769612697559206e-06
2028,4.476264732720597e-05,2.1112583062274336e-06
2029,4.476257985347831e-05,2.1168568495639622e-06
2030,4.50749181003162e-05,2.195417107903687e-06
2031,4.4414678934140975e-05,2.172996157283222e-06
2032,4.4451899108440395e-05,2.1697555681941443e-06
2033,4.4554703726657026e-05,2.106368328844717e-06
2034,4.4502966314544503e-05,2.1040885528482326e-06
2035,4.436029586766384e-05,2.0907204551622495e-06
2036,4.4406889536900785e-05,2.093537270536738e-06
2037,4.3074876931696944e-05,2.1979636990341033e-06
2038,4.376192524430217e-05,2.1093945545989485e-06
2039,4.4767931137519946e-05,2.223531408373192e-06
2040,4.443363266746933e-05,2.137153630149273e-06
2041,4.4494694323238015e-05,2.106183820332479e-06
2042,4.491491709083553e-05,2.1088273622438836e-06
2043,4.486820379073045e-05,2.1030929117359146e-06
2044,4.441295071485248e-05,2.102714706883683e-06
2045,4.4452878234751965e-05,2.1308508861944806e-06
2046,4.4277658311758455e-05,2.302280711025022e-06
2047,4.405546802370957e-05,2.236969986644962e-06
2048,4.4171781739404175e-05,2.274049688994e-06
2049,4.449310454089682e-05,2.176052577332192e-06
2050,4.4785902429983455e-05,2.1389231769806136e-06
2051,4.444136564728215e-05,2.293580883737594e-06
2052,4.4383913397288237e-05,2.1832453385915043e-06
2053,4.4387339064835454e-05,2.2073648514285973e-06
2054,4.4294033086969105e-05,2.1368447612322815e-06
2055,4.43043786714318e-05,2.138803818157454e-06
2056,4.475524913633348e-05,2.114849217839148e-06
2057,3.467099053948287e-05,2.0527123863807118e-06
2058,4.44101343473334e-05,2.171311622909237e-06
2059,4.449130905829613e-05,2.1828339450377543e-06
2060,4.443797168845719e-05,2.174010324912916e-06
2061,4.442609915531378e-05,2.175899924983989e-06
2062,4.4842896802898776e-05,2.1148520110521573e-06
2063,4.427691397110529e-05,2.3026619552827508e-06
2064,4.496690009630574e-05,2.1406148933936035e-06
2065,4.409918008673392e-05,2.1344820175878065e-06
2066,4.447232944180196e-05,2.3493937454141347e-06
2067,4.44702643295421e-05,2.172989090668904e-06
2068,4.442554372060637e-05,2.175864296737559e-06
2069,4.4414688223575926e-05,2.1727946317250834e-06
2070,4.47986469293273e-05,2.1188774734505937e-06
2071,4.431657900322168e-05,2.1313175843134243e-06
2072,4.48583194321907e-05,2.1990307382954666e-06
2073,4.483016570773992e-05,2.181887286950948e-06
2074,4.408079181358393e-05,2.301604759392048e-06
2075,4.421616313984427e-05,2.1829823137888234e-06
2076,4.43815888816174e-05,2.1101048779508632e-06
2077,4.438166042138929e-05,2.114035392788747e-06
2078,4.460815515394886e-05,2.1066157510566016e-06
2079,4.438158440872486e-05,2.1133941329747874e-06
2080,4.261315395586581e-05,2.170398062620292e-06
2081,4.3090986366089394e-05,2.187541577906519e-06
2082,4.485665535971367e-05,2.19998658736901e-06
2083,4.500469273902252e-05,2.1437863295319595e-06
2084,4.3152499230262845e-05,2.2029649216412895e-06
2085,4.496689658639161e-05,2.140745688926738e-06
2086,4.4429996132854376e-05,2.1633029246461177e-06
2087,4.462791604228577e-05,2.1526203920102777e-06
2088,4.447754442339579e-05,2.0990293609172896e-06
2089,4.4281035972025555e-05,2.30144353439311e-06
2090,4.4933902840002566e-05,2.177426321547446e-06
2091,4.478412419871392e-05,2.150066680465363e-06
2092,4.507372021303174e-05,2.147029489051114e-06
2093,4.460679411115599e-05,2.200174151150496e-06
2094,4.464350649020177e-05,2.218231265832227e-06
2095,4.512099881499854e-05,2.20116089957795e-06
2096,4.4190339068177414e-05,2.3047050217882375e-06
2097,4.2250292901870574e-05,2.1488526014616814e-06
2098,4.220129950904716e-05,2.148486829907054e-06
2099,4.454179798601399e-05,2.1033791536024197e-06
2100,4.475304194520929e-05,2.1507200575338207e-06
2101,4.4576597642988797e-05,2.3459215856723164e-06
2102,4.573245582792675e-05,2.2418378120324937e-06
2103,4.427317618739446e-05,2.3472066527723426e-06
2104,4.419243336859656e-05,2.341241831283819e-06
2105,4.413815223189873e-05,2.3392340167048196e-06
2106,4.45714287528135e-05,2.198031318918259e-06
2107,4.4196474440591545e-05,2.288315906294149e-06
2108,4.4443863907109906e-05,2.350310827923312e-06
2109,3.531484724797499e-05,2.0752855335554556e-06
2110,4.4717330590711794e-05,2.098911199001504e-06
2111,4.3103302058639105e-05,2.196402113741701e-06
2112,4.487119390996537e-05,2.1179690963329238e-06
2113,4.42748455268979e-05,2.1348155096693743e-06
2114,4.462249018163306e-05,2.114578394432613e-06
2115,4.451695543308554e-05,2.1461340563806803e-06
2116,4.510071455936285e-05,2.1882394087245536e-06
2117,4.4628223289025135e-05,2.16563460356154e-06
2118,4.446167786531556e-05,2.1418721569376862e-06
2119,4.42763791506421e-05,2.1330060074616868e-06
2120,4.440836503079945e-05,2.1397949835297394e-06
2121,4.4247760886068776e-05,2.1387991867894114e-06
2122,4.491458142879894e-05,2.119502349723241e-06
2123,4.4920781415037335e-05,2.1180167460335402e-06
2124,4.486630328225374e-05,2.1159746652348124e-06
2125,4.486638624384909e-05,2.115615003178786e-06
2126,4.477125078875608e-05,2.1095689147135124e-06
2127,3.5887392217610546e-05,2.1019483970705738e-06
2128,4.4540606483427434e-05,2.1621080477706573e-06
2129,4.4829829957022664e-05,2.148315598751459e-06
2130,4.446646940522762e-05,2.0982498865018518e-06
2131,4.44635683337386e-05,2.0965962511657817e-06
2132,4.447454759385401e-05,2.0967362739601444e-06
2133,4.497057893548147e-05,2.1391681024256166e-06
2134,4.4526704333535614e-05,2.0966725272196117e-06
2135,4.5073822229472923e-05,2.1645743284089776e-06
2136,4.51234941233617e-05,2.1911450112659188e-06
2137,4.4904886542893434e-05,2.1856334535992695e-06
2138,4.4876425698024156e-05,2.1876234002303318e-06
2139,4.4806130910279014e-05,2.184667856557316e-06
2140,4.498910473086406e-05,2.171119894356095e-06
2141,4.4832857326121425e-05,2.1362690701493277e-06
2142,4.4210230119181894e-05,2.113848164023059e-06
2143,4.3795647394298736e-05,2.321307243822129e-06
2144,4.4346409427010624e-05,2.099594991290432e-06
2145,4.233775399972567e-05,2.166585716878714e-06
2146,4.439214852682992e-05,2.1937738332663596e-06
2147,4.439043521179816e-05,2.1424096974992894e-06
2148,4.2822365886738446e-05,2.1913489043215918e-06
2149,4.434365474307714e-05,2.0933624243654267e-06
2150,4.450864828865684e-05,2.173651444700259e-06
2151,4.265792824365386e-05,2.179380031853319e-06
2152,4.45626837689822e-05,2.11258513019936e-06
2153,4.404609387863177e-05,2.1657821742674456e-06
2154,4.429914115480425e-05,2.137287430124017e-06
2155,4.485617073906835e-05,2.1171741935311203e-06
2156,4.481336308356486e-05,2.179608058747546e-06
2157,4.476045950439793e-05,2.1913772791629655e-06
2158,4.476060182651526e-05,2.191754709192457e-06
2159,4.4729915243444534e-05,2.1898291942842617e-06
2160,4.471568545183293e-05,2.1873384172688586e-06
2161,4.450754553737465e-05,2.1952059815590923e-06
2162,4.450244303402662e-05,2.192893156037103e-06
2163,4.4447575639271564e-05,2.1892097695771343e-06
2164,4.444752091685816e-05,2.188770692026766e-06
2165,4.433475425509161e-05,2.1850781409659275e-06
2166,4.456492000728768e-05,2.209826508444975e-06
2167,4.5604437395151984e-05,2.2240383455690476e-06
2168,4.5556872671982056e-05,2.2230963091228723e-06
2169,4.425514252633409e-05,2.120876807391938e-06
2170,4.457601392435536e-05,2.1187658243878145e-06
2171,4.5700115783543356e-05,2.2363997689139417e-06
2172,4.418450255680324e-05,2.132410909887408e-06
2173,4.445061482443181e-05,2.3522803385482014e-06
2174,4.456500460987519e-05,2.2097328099632638e-06
2175,4.489869644309449e-05,2.1349012249995775e-06
2176,4.461558771541922e-05,2.1870620652830192e-06
2177,4.511951833467826e-05,2.207323322651299e-06
2178,4.4605648691414526e-05,2.0999390563597364e-06
2179,4.425019222116831e-05,2.114083007977756e-06
2180,4.249372625074019e-05,2.1903275806612465e-06
2181,4.4215250931051785e-05,2.2910367641083314e-06
2182,4.464210773574403e-05,2.189172190058539e-06
2183,3.6673183481604536e-05,2.1085070431859454e-06
2184,4.470591116543118e-05,2.1848660610021875e-06
2185,4.417710081763918e-05,2.2739868619506656e-06
2186,4.4276166827920105e-05,2.278848932431785e-06
2187,4.480455066285339e-05,2.160426589510122e-06
2188,4.444819853362136e-05,2.137289958432786e-06
2189,4.408336254516332e-05,2.1273123331406148e-06
2190,4.482227625819149e-05,2.1209952955840467e-06
2191,4.313587261572088e-05,2.186733349466006e-06
2192,4.310337447406611e-05,2.196036262905577e-06
2193,4.474755761525488e-05,2.1502438513039346e-06
2194,4.506383096420838e-05,2.1959678492099396e-06
2195,4.2661825726509795e-05,2.224702141318445e-06
2196,4.213032803544677e-05,2.1801202061411673e-06
2197,4.4413133326751125e-05,2.103071338845102e-06
2198,4.496617679334522e-05,2.140147121064517e-06
2199,4.441208135310979e-05,2.101619240907328e-06
2200,4.400507514263521e-05,2.1382209945021405e-06
2201,3.6526885535680885e-05,2.0645033117474957e-06
2202,4.4057862563342457e-05,2.082486991186037e-06
2203,4.514028065452592e-05,2.212416195176806e-06
2204,4.4714480387690116e-05,2.1211337439876383e-06
2205,4.434514846579546e-05,2.2066592569671685e-06
2206,4.464193104267435e-05,2.113511360310299e-06
2207,3.635723538610425e-05,2.060982593231392e-06
2208,3.633281698430132e-05,2.06061309732995e-06
2209,3.633252072094838e-05,2.061070952072265e-06
2210,4.431623338494648e-05,2.124798299410453e-06
2211,4.4851270656922704e-05,2.1671177198066866e-06
2212,4.334526703719393e-05,2.196137423014034e-06
2213,4.5771621640286765e-05,2.2430441746161007e-06
2214,4.419011817962027e-05,2.2870937044077423e-06
2215,4.4628181305411684e-05,2.1753558109668796e-06
2216,4.446410509951167e-05,2.1514810482805804e-06
2217,4.446421671867544e-05,2.1516621261077575e-06
2218,4.5248693388178164e-05,2.197182021010416e-06
2219,4.4464100761314135e-05,2.1515362825739844e-06
2220,4.46655479587836e-05,2.1664110329565678e-06
2221,4.469855728165552e-05,2.1419591952284493e-06
2222,4.456488017648432e-05,2.123496836866916e-06
2223,4.481531038193485e-05,2.141522637118982e-06
2224,4.481535702297914e-05,2.141366691893299e-06
2225,4.4687280553706224e-05,2.1973454156536462e-06
2226,4.4646999459465506e-05,2.218988857363651e-06
2227,4.413670053198743e-05,2.339187459447368e-06
2228,4.414603652069517e-05,2.282391980798239e-06
2229,4.509274483067678e-05,2.1547093197424857e-06
2230,4.431201906203756e-05,2.168027262042339e-06
2231,4.2432001733186236e-05,2.1889835388125006e-06
2232,4.2337659747509457e-05,2.166773837690699e-06
2233,4.57244543683837e-05,2.284020763364307e-06
2234,4.572446149823902e-05,2.2840088895800202e-06
2235,4.416250299954622e-05,2.135470134102912e-06
2236,4.2753084411575584e-05,2.228762607261997e-06
2237,4.480279719952574e-05,2.167419584940805e-06
2238,4.264282138475101e-05,2.2247331233342744e-06
2239,4.570556934604577e-05,2.28862443718419e-06
2240,4.471332075908428e-05,2.117549201105586e-06
2241,4.4355978095484764e-05,2.1369234576873453e-06
2242,4.432561805717327e-05,2.1623591422543306e-06
2243,4.41785179554984e-05,2.173215258245993e-06
2244,3.701357428535972e-05,2.113813169238403e-06
2245,4.4619419691514724e-05,2.1027415359614313e-06
2246,4.519169986190281e-05,2.1957943319275956e-06
2247,4.324164242902273e-05,2.197182401067562e-06
2248,4.5723372966472514e-05,2.275408086966008e-06
2249,4.532088121706524e-05,2.2006837497154906e-06
2250,4.4427913354381466e-05,2.107081540255524e-06
2251,4.43838609290928e-05,2.105843022961891e-06
2252,4.302113739800646e-05,2.1922271634764818e-06
2253,3.774738716910394e-05,2.123568172288384e-06
2254,4.5951768607902355e-05,2.280564322151054e-06
2255,4.413656859641946e-05,2.3399151677414434e-06
2256,3.767401032428458e-05,2.116594544691944e-06
2257,4.439296044325458e-05,2.100868463429374e-06
2258,4.424834186673842e-05,2.1975288031561214e-06
2259,4.502846540651633e-05,2.1746535225958643e-06
2260,4.466114190815747e-05,2.1650481518238296e-06
2261,3.766241201207358e-05,2.1028761352137676e-06
2262,4.480927452740704e-05,2.1619841701873825e-06
2263,4.438284233988704e-05,2.141964277091062e-06
2264,4.49931764221073e-05,2.1956541734374985e-06
2265,4.419529023036161e-05,2.097908710503204e-06
2266,4.5075452822368453e-05,2.1538777591388873e-06
2267,4.454254336121515e-05,2.1035916427070803e-06
2268,4.486198482598554e-05,2.157300836663025e-06
2269,4.4702564294042374e-05,2.1105425324502574e-06
2270,4.465126461882198e-05,2.10826677192695e-06
2271,4.375527906858946e-05,2.0945573025416515e-06
2272,4.569299275731116e-05,2.2353919848463692e-06
2273,4.422195871839839e-05,2.1868868944139898e-06
2274,3.7919609687142725e-05,2.1209059482950604e-06
2275,4.411543636136507e-05,2.1422099989704703e-06
2276,4.531609094066631e-05,2.203131634049697e-06
2277,3.779878339102073e-05,2.1120750923324947e-06
2278,3.779875948003434e-05,2.117101427338354e-06
2279,3.77985661924188e-05,2.1171658761772807e-06
2280,3.779990207633299e-05,2.1077857959174178e-06
2281,3.778920729687705e-05,2.1074394957548607e-06
2282,3.778854436531153e-05,2.1072533202983252e-06
2283,3.782696508424817e-05,2.104923344191906e-06
2284,4.4651240154193864e-05,2.108953187958522e-06
2285,4.249217880422335e-05,2.161603331783422e-06
2286,4.450212230999223e-05,2.1868813835572906e-06
2287,4.4354259763255654e-05,2.1382843028858033e-06
2288,4.380560273404767e-05,2.0961124050623507e-06
2289,4.309177122340374e-05,2.182674430762924e-06
2290,3.740206657504195e-05,2.07071770693543e-06
2291,4.4993563288803074e-05,2.183907294874544e-06
2292,4.4998749308117465e-05,2.183707228713061e-06
2293,4.49986518334826e-05,2.183826823557515e-06
2294,4.449953014724301e-05,2.1735727916060333e-06
2295,4.499880348592899e-05,2.1844494971254054e-06
2296,4.5654952278727173e-05,2.2330156625951583e-06
2297,4.5043876253082845e-05,2.188885871135461e-06
2298,4.5089809225687376e-05,2.1897623520340478e-06
2299,4.478597738733639e-05,2.139277171106208e-06
2300,4.523030072192535e-05,2.217990292756734e-06
2301,4.468629322048503e-05,2.212153039706926e-06
2302,3.826940655921292e-05,2.092311244899674e-06
2303,3.832860345576616e-05,2.095655446510202e-06
2304,3.838549362224653e-05,2.097635379938412e-06
2305,3.843697003013249e-05,2.099681665627259e-06
2306,4.4687284247945664e-05,2.197782491225557e-06
2307,4.4683875856941206e-05,2.1973428208948107e-06
2308,3.8293227873098646e-05,2.095174723804431e-06
2309,4.531615678802814e-05,2.2012996178655353e-06
2310,4.5320896309552796e-05,2.200729535293036e-06
2311,4.5320927689913074e-05,2.200677540556832e-06
2312,4.529710902193768e-05,2.1997327072937896e-06
2313,3.819182365648327e-05,2.089137689086792e-06
2314,4.3779371645700124e-05,2.3165954944228346e-06
2315,4.4233991387846404e-05,2.141365967657004e-06
2316,4.5381413859990506e-05,2.2170342009273936e-06
2317,4.4511573846814686e-05,2.1060670462516655e-06
2318,4.438028866069564e-05,2.100001319425489e-06
2319,4.426011825895996e-05,2.0945477200165107e-06
2320,4.484973457561233e-05,2.1425954322148486e-06
2321,3.8244102087530204e-05,2.0850832948256033e-06
2322,4.434034911090834e-05,2.1402554803631784e-06
2323,4.4475564575709334e-05,2.1057546653239355e-06
2324,3.8258913936939724e-05,2.0890532679792675e-06
2325,4.2256126906336795e-05,2.152017747591988e-06
2326,4.436097597933613e-05,2.101821696932222e-06
2327,4.4055052945523045e-05,2.08316648237362e-06
2328,4.4968084847411256e-05,2.1243808483082627e-06
2329,4.4360671922727854e-05,2.1017360482461423e-06
2330,4.4397270776071265e-05,2.0917065383919874e-06
2331,4.405739549397994e-05,2.083235281017041e-06
2332,4.464172838781848e-05,2.1135296436323887e-06
2333,4.403892424940651e-05,2.139522521632342e-06
2334,3.8575730861780664e-05,2.099054633912042e-06
2335,4.456516507381113e-05,2.124610358572778e-06
2336,4.510340573857302e-05,2.1942058164560345e-06
2337,4.3988570223235126e-05,2.171436309548638e-06
2338,3.860636407727165e-05,2.1061661986117867e-06
2339,4.4046125181411316e-05,2.1650447006761525e-06
2340,4.478805960788898e-05,2.115456473393078e-06
2341,3.858303718597613e-05,2.1125895466713845e-06
2342,4.489736994452728e-05,2.117652993906879e-06
2343,4.443918717045833e-05,2.130237098601718e-06
2344,3.849752673917703e-05,2.0956786263655094e-06
2345,4.441307410084676e-05,2.102910130177105e-06
2346,4.432529042885411e-05,2.0918185243401243e-06
2347,4.41325527379658e-05,2.1307078038597383e-06
2348,4.563665930533238e-05,2.2737013989140584e-06
2349,4.564366597698957e-05,2.273839468658737e-06
2350,4.486492193797795e-05,2.097995332742088e-06
2351,4.459166863067005e-05,2.1639962639409253e-06
2352,4.459948343883491e-05,2.1599129234451097e-06
2353,3.874720450929629e-05,2.0835541450928914e-06
2354,4.463016806273959e-05,2.36393338687397e-06
2355,4.431659946318319e-05,2.0887577541844e-06
2356,4.460405962446478e-05,2.084684203686789e-06
2357,4.424380936949266e-05,2.1914972869029462e-06
2358,4.502934255385757e-05,2.1907445956760913e-06
2359,4.425146062809343e-05,2.118926529914018e-06
2360,4.469050967417787e-05,2.1944708800337692e-06
2361,4.448614140681488e-05,2.1062904538272976e-06
2362,4.4234436355384236e-05,2.140877311582337e-06
2363,4.463586382285964e-05,2.1674543845305998e-06
2364,4.531607981585092e-05,2.202636207107038e-06
2365,3.85840163158562e-05,2.0928195234948323e-06
2366,3.8611566026740486e-05,2.093181315025971e-06
2367,4.4881516639202874e-05,2.1805105455816615e-06
2368,4.2183083738075995e-05,2.1817147167349767e-06
2369,4.4112292426276127e-05,2.131676189947049e-06
2370,3.9051354756151534e-05,2.0995300153863907e-06
2371,4.4832783096718114e-05,2.1773389325512877e-06
2372,4.4775652524313334e-05,2.1290829317259853e-06
2373,4.5625269864677315e-05,2.239504913240201e-06
2374,4.4730958124127163e-05,2.165748893444226e-06
2375,4.4518070811729035e-05,2.1403613284095906e-06
2376,4.450352843524854e-05,2.153295909106261e-06
2377,4.4485743223567093e-05,2.2908215054511676e-06
2378,4.500609200724621e-05,2.1869068971958845e-06
2379,4.5529099293820315e-05,2.2354132166150106e-06
2380,3.909253108297953e-05,2.1156876273231613e-06
2381,4.240489606650188e-05,2.1807109528178074e-06
2382,4.42620468086684e-05,2.202417529259266e-06
2383,4.5661182562189076e-05,2.2314846661516026e-06
2384,3.89219722415382e-05,2.115056998119555e-06
2385,3.891701055779717e-05,2.1149941732250313e-06
2386,3.891409411317965e-05,2.1156936369636276e-06
2387,4.4154886304176926e-05,2.0898146951356836e-06
2388,4.459806316487432e-05,2.1605498531486935e-06
2389,4.424212168960763e-05,2.141030420681382e-06
2390,3.938193284760126e-05,2.142733535815379e-06
2391,4.485900503329452e-05,2.18416223392111e-06
2392,4.239689003366201e-05,2.214141378517973e-06
2393,4.4912150644221076e-05,2.202329222599776e-06
2394,4.484205618578237e-05,2.1166565436483398e-06
2395,4.470599900593725e-05,2.106722135701375e-06
2396,4.4733653672898525e-05,2.1609204967345103e-06
2397,4.4100722373557674e-05,2.154399226209267e-06
2398,4.4627848708040686e-05,2.1522374505104267e-06
2399,4.42758506801294e-05,2.209444775498942e-06
2400,4.449051644519485e-05,2.1206535260234777e-06
2401,4.4273344270647635e-05,2.345110153108514e-06
2402,3.91763135061457e-05,2.1224468188787166e-06
2403,3.911988207183704e-05,2.120367664725982e-06
2404,3.911996225136305e-05,2.1173765873905446e-06
2405,3.9201816669362215e-05,2.124634724383557e-06
2406,4.5741215159109335e-05,2.2841973730921345e-06
2407,4.574117644970688e-05,2.2832537742965196e-06
2408,4.483035262472769e-05,2.182196369188041e-06
