,L_1_values,L_inf_values
2011,2.0926995210010944e-05,5.544168716725247e-07
2012,2.0955526700723717e-05,5.556427227685511e-07
2013,2.095552670072372e-05,5.556427227685511e-07
2014,2.098149307974096e-05,5.56632307039677e-07
2015,2.1010249159801756e-05,5.589890376136593e-07
2016,2.1038298148760442e-05,5.735735809547783e-07
2017,2.107791051241575e-05,5.773123837737359e-07
2018,2.1078955862707857e-05,5.772673828196526e-07
2019,2.1075109852782243e-05,5.782088775155328e-07
2020,2.110060501998751e-05,5.806494069297481e-07
2021,2.11310510461797e-05,5.83549833756731e-07
2022,2.115106977929155e-05,5.858764633699607e-07
2023,2.1181025168204454e-05,5.884465915471455e-07
2024,2.123118746934342e-05,5.918094939817142e-07
2025,2.1263302606135397e-05,6.061482095786538e-07
2026,2.1259111224469834e-05,6.10508070131026e-07
2027,2.1264943723242854e-05,6.111265595120613e-07
2028,2.127091217342879e-05,6.123602692588143e-07
2029,2.1274070588796733e-05,6.121261294538138e-07
2030,2.1247399104166255e-05,6.066629393917629e-07
2031,2.1254327325159937e-05,6.039154263968317e-07
2032,2.125847230766403e-05,6.033143156475416e-07
2033,2.1233536029213266e-05,6.002797423656967e-07
2034,2.1239343660264513e-05,6.008449039199245e-07
2035,2.124822742845762e-05,6.00856104053106e-07
2036,2.125198789646609e-05,6.006626379457368e-07
2037,2.1228288592654732e-05,5.942048861115215e-07
2038,2.123090836838019e-05,5.940470673807349e-07
2039,2.1233292008281513e-05,5.928587745173529e-07
2040,2.1252694497707897e-05,5.938975029710546e-07
2041,2.1228791321922045e-05,5.912753720623261e-07
2042,2.124792374919901e-05,5.920979719793244e-07
2043,2.1246422543900605e-05,5.92100889532682e-07
2044,2.1246928347554462e-05,5.93210787042111e-07
2045,2.124667720851381e-05,5.932408841223998e-07
2046,2.1255592444709528e-05,5.944248193769027e-07
2047,2.126051879153665e-05,5.923551382671518e-07
2048,2.1248673605355838e-05,5.933441047509267e-07
2049,2.1243204436661376e-05,5.911947792176707e-07
2050,2.123571090637387e-05,5.928205649732181e-07
2051,2.1232287434161338e-05,6.015548200863604e-07
2052,2.1231723333846755e-05,6.002627873359254e-07
2053,2.122907140190046e-05,6.015012502689425e-07
2054,2.123440346971123e-05,6.018759569132825e-07
2055,2.1235242411383416e-05,6.018302792449138e-07
2056,2.123750290568171e-05,6.017675235483309e-07
2057,2.1242083727793806e-05,6.03236067714978e-07
2058,2.1241312042003597e-05,5.987426955739608e-07
2059,2.1239222055638205e-05,5.971376405024954e-07
2060,2.1220232265290334e-05,5.960205272822283e-07
2061,2.122728392154478e-05,5.991375267062881e-07
2062,2.125656435110531e-05,6.010354600194141e-07
2063,2.1286329539283017e-05,6.033230106873351e-07
2064,2.1317132758221665e-05,6.175406948957052e-07
2065,2.132475286591053e-05,6.138726950052117e-07
2066,2.1321518586581092e-05,6.151475599696322e-07
2067,2.1341518775999095e-05,6.169122888283225e-07
2068,2.133854067918015e-05,6.166091307548021e-07
2069,2.1329026913178868e-05,6.168899657478427e-07
2070,2.13328939100129e-05,6.160668358487583e-07
2071,2.1327516266090338e-05,6.168500892841945e-07
2072,2.132244520258864e-05,6.148391322505842e-07
2073,2.1320009591354084e-05,6.141935634959603e-07
2074,2.1323243678192254e-05,6.139103753630199e-07
2075,2.13235679117389e-05,6.152505623018248e-07
2076,2.1305291326367324e-05,6.126465385085797e-07
2077,2.1311672732734086e-05,6.126155007786399e-07
2078,2.130508082634612e-05,6.216197299878971e-07
2079,2.13174626792372e-05,6.231863563232916e-07
2080,2.133032144850172e-05,6.230272096697893e-07
2081,2.1345017630491498e-05,6.244794369418397e-07
2082,2.134822820769385e-05,6.242483940183034e-07
2083,2.1349099456980203e-05,6.24399907493401e-07
2084,2.1350614128046886e-05,6.243536991798913e-07
2085,2.1350946849631067e-05,6.241293700267528e-07
2086,2.134901723032352e-05,6.23777552399956e-07
2087,2.1349604226637313e-05,6.238537204855683e-07
2088,2.1347763375015334e-05,6.239042884955172e-07
2089,2.134320449312068e-05,6.238671301538712e-07
2090,2.1344985036842683e-05,6.248314341600645e-07
2091,2.1350831173638336e-05,6.223410639079841e-07
2092,2.1355501231985097e-05,6.219483873366221e-07
2093,2.1328418278484402e-05,6.189268191058962e-07
2094,2.1334073066665222e-05,6.24202669698422e-07
2095,2.1330904632126015e-05,6.237731008276953e-07
2096,2.1328166259963448e-05,6.239698281428696e-07
2097,2.1329131520991033e-05,6.23894133046701e-07
2098,2.133006491612908e-05,6.233706438427607e-07
2099,2.1303640859211804e-05,6.202548124958757e-07
2100,2.1291182471303973e-05,6.222067090736006e-07
2101,2.129421664875686e-05,6.20678082580861e-07
2102,2.128811294139963e-05,6.198952339832635e-07
2103,2.1252731866548223e-05,6.17824284857818e-07
2104,2.1246259074558416e-05,6.179404040713787e-07
2105,2.1249249762797723e-05,6.177883525129084e-07
2106,2.1246180075327953e-05,6.179765608880949e-07
2107,2.125410880614109e-05,6.176084067690941e-07
2108,2.1256461897300486e-05,6.174774134491034e-07
2109,2.124814898191782e-05,6.182397746886081e-07
2110,2.1251913802064796e-05,6.180772452844078e-07
2111,2.125182245841825e-05,6.181292190924666e-07
2112,2.1253036673824044e-05,6.265593670334855e-07
2113,2.1257511248669603e-05,6.254601161250322e-07
2114,2.1230976893388555e-05,6.172043158184145e-07
2115,2.1239760263262834e-05,6.175668818740985e-07
2116,2.1238982168707017e-05,6.176232082176503e-07
2117,2.126772934965663e-05,6.200097679357456e-07
2118,2.1306504868400686e-05,6.211286399559047e-07
2119,2.1349491262828372e-05,6.245118787684611e-07
2120,2.13840436026424e-05,6.273072787266834e-07
2121,2.1381637291701027e-05,6.273596952261715e-07
2122,2.1357448368226464e-05,6.254312017960703e-07
2123,2.1334353199065802e-05,6.227719789149802e-07
2124,2.134099858309148e-05,6.232049713931382e-07
2125,2.13417246721677e-05,6.276822604295172e-07
2126,2.134443261775179e-05,6.275790073898998e-07
2127,2.134405706958137e-05,6.272712968883359e-07
2128,2.1355036167043106e-05,6.305915289055131e-07
2129,2.1359964492562588e-05,6.279426063753619e-07
2130,2.1348448600325835e-05,6.196381730701829e-07
2131,2.1356348842351134e-05,6.19666055202814e-07
2132,2.1470670172488382e-05,6.216319963745162e-07
2133,2.1465053790719412e-05,6.232135853704362e-07
2134,2.1469345826201528e-05,6.225865777556954e-07
2135,2.146205953348735e-05,6.157062609621931e-07
2136,2.1435975089368926e-05,6.159097241211321e-07
2137,2.1430253787253433e-05,6.15556648437534e-07
2138,2.1414675647418068e-05,6.159948243691551e-07
2139,2.141520181085779e-05,6.157384076374177e-07
2140,2.1418720594830134e-05,6.156582821821679e-07
2141,2.1417272402002354e-05,6.157400013003084e-07
2142,2.141349868771372e-05,6.163350662677677e-07
2143,2.1409097817677245e-05,6.163203175757421e-07
2144,2.1452353515929228e-05,6.163064458501067e-07
2145,2.1449880041194897e-05,6.163200828034617e-07
2146,2.14784712045329e-05,6.171108647323091e-07
2147,2.1508702359350823e-05,6.192540551823103e-07
2148,2.1513692982514805e-05,6.164357479468718e-07
2149,2.1516194700940607e-05,6.13115900733521e-07
2150,2.1514244661081248e-05,6.109767045184485e-07
2151,2.1486117684341117e-05,6.056016685270674e-07
2152,2.1458206086968007e-05,6.002439059670009e-07
2153,2.143793752927927e-05,5.979231384380199e-07
2154,2.1455824174315377e-05,6.00612098832482e-07
2155,2.1472057371209658e-05,6.008723687047722e-07
2156,2.1442266998769406e-05,5.97597227874206e-07
2157,2.1426739335467127e-05,5.959841654358196e-07
2158,2.1424718958171958e-05,5.969294879699595e-07
2159,2.1428269927692684e-05,5.968536387344969e-07
2160,2.1407639437441267e-05,5.94779973430822e-07
2161,2.1394572572793132e-05,5.943169945413718e-07
2162,2.139455019639937e-05,5.987138169808015e-07
2163,2.1391383482849797e-05,5.988035646769173e-07
2164,2.1371698802887333e-05,5.96908434835953e-07
2165,2.1369190501765084e-05,5.951645758012929e-07
2166,2.1373804372208784e-05,5.951284827805089e-07
2167,2.137537853457949e-05,5.952194674269311e-07
2168,2.1348849162983283e-05,5.931312943962307e-07
2169,2.133668975773636e-05,5.89455136221732e-07
2170,2.134045507800517e-05,5.910965394330977e-07
2171,2.133448878924222e-05,5.933369208854416e-07
2172,2.1334314122974996e-05,5.931735484455477e-07
2173,2.133626144744521e-05,5.855863445803874e-07
2174,2.1339136436988094e-05,5.854358390091128e-07
2175,2.1339515610624177e-05,5.942908108510478e-07
2176,2.130831645495782e-05,5.894637786892736e-07
2177,2.1276575081479037e-05,5.871178010654684e-07
2178,2.12770513124691e-05,5.867257338665248e-07
2179,2.127785421096728e-05,5.877506995260952e-07
2180,2.1272269799487322e-05,5.870890407230662e-07
2181,2.127797367113995e-05,5.866313787234107e-07
2182,2.127362073450031e-05,5.967965953374981e-07
2183,2.1275995466086748e-05,6.047900410543908e-07
2184,2.1316202980605347e-05,6.096382858681773e-07
2185,2.1353448499372034e-05,6.109956896286243e-07
2186,2.13692523503949e-05,6.116223813516338e-07
2187,2.139861054116753e-05,6.140242744373393e-07
2188,2.141883254398885e-05,6.153039005952482e-07
2189,2.1432673166630563e-05,6.172916348377104e-07
2190,2.1475042766452662e-05,6.368042173386454e-07
2191,2.1477759672833687e-05,6.285545820209251e-07
2192,2.1523015794271446e-05,6.493367642714925e-07
2193,2.1524306445402622e-05,6.40789203301286e-07
2194,2.1530324821238732e-05,6.426959315729809e-07
2195,2.1532247207949142e-05,6.471654431150182e-07
2196,2.1532617999074288e-05,6.449726976869557e-07
2197,2.1535667548764346e-05,6.453243158352463e-07
2198,2.1507514401842878e-05,6.430335520970422e-07
2199,2.1511073919131532e-05,6.426446865892631e-07
2200,2.1512593580259716e-05,6.427815517051004e-07
2201,2.148626847140491e-05,6.399651868296717e-07
2202,2.149514596468331e-05,6.430743759672783e-07
2203,2.1494910330660663e-05,6.425148597774373e-07
2204,2.1494784028864178e-05,6.42072138232761e-07
2205,2.149719554701814e-05,6.419091528862572e-07
2206,2.1498643768050868e-05,6.420098379965927e-07
2207,2.15609854038998e-05,6.471633617873153e-07
2208,2.156388179414796e-05,6.505978371763767e-07
2209,2.1545606287008077e-05,6.491493105523254e-07
2210,2.151890696474667e-05,6.460536576206079e-07
2211,2.1521758498813603e-05,6.461874585391601e-07
2212,2.152385179359156e-05,6.452832357123706e-07
2213,2.1526086997752352e-05,6.43817719663448e-07
2214,2.152576679485188e-05,6.433970948750319e-07
2215,2.1525180215596167e-05,6.411530725332453e-07
2216,2.149754732466328e-05,6.37207054146125e-07
2217,2.1495110683892224e-05,6.370293903594131e-07
2218,2.1496682188766152e-05,6.370026757131379e-07
2219,2.1472695747636136e-05,6.334161258523469e-07
2220,2.1472904658132105e-05,6.268494084468998e-07
2221,2.1476338478424212e-05,6.269260454804297e-07
2222,2.1480501836819863e-05,6.268388325255195e-07
2223,2.1478721050298784e-05,6.264099517404803e-07
2224,2.1490488423617034e-05,6.260411440147297e-07
2225,2.1460849949948067e-05,6.251285210577632e-07
2226,2.1461508483586786e-05,6.24450601778416e-07
2227,2.146412015128759e-05,6.222980017757363e-07
2228,2.1458994073550625e-05,6.226769164695219e-07
2229,2.146330355471546e-05,6.30340748378687e-07
2230,2.1448329605552486e-05,6.300674563270197e-07
2231,2.1453942330022843e-05,6.301977649067711e-07
2232,2.1454046836732258e-05,6.304705634863064e-07
2233,2.145279351375616e-05,6.304238572512388e-07
2234,2.1449927551428935e-05,6.254254122124412e-07
2235,2.144632721530434e-05,6.24413375348988e-07
2236,2.144219042592298e-05,6.245784872522002e-07
2237,2.1439264113038496e-05,6.244945767973862e-07
2238,2.14718630380607e-05,6.255898402573862e-07
2239,2.149799662760436e-05,6.287742521437982e-07
2240,2.1526920866803747e-05,6.311392715083854e-07
2241,2.155685496165142e-05,6.3327635215281e-07
2242,2.158888075169425e-05,6.369694570508758e-07
2243,2.163418693859637e-05,6.404546912897904e-07
2244,2.1632563331660554e-05,6.404707763895444e-07
2245,2.1640100586947967e-05,6.39799469394497e-07
2246,2.161115820835716e-05,6.345075416072478e-07
2247,2.1583496787360388e-05,6.291555193190307e-07
2248,2.158215724764095e-05,6.292616523704019e-07
2249,2.15873319536616e-05,6.291292208401179e-07
2250,2.1586946517424236e-05,6.288259621205436e-07
2251,2.159377221499577e-05,6.309452208419426e-07
2252,2.1578890790778684e-05,6.292286204462321e-07
2253,2.1596334986256952e-05,6.28984454090491e-07
2254,2.1594403528463364e-05,6.288583307227396e-07
2255,2.156946240820169e-05,6.261787740172815e-07
2256,2.1572863192894827e-05,6.261581128813434e-07
2257,2.1577484047724676e-05,6.272133551615114e-07
2258,2.1577877501429765e-05,6.256609648105691e-07
2259,2.1577216679446138e-05,6.255858341540868e-07
2260,2.157663819595261e-05,6.256960233816666e-07
2261,2.1571913809860952e-05,6.259844349387959e-07
2262,2.1568033272098236e-05,6.252567787952897e-07
2263,2.1612300323590228e-05,6.288626047652785e-07
2264,2.161348300016014e-05,6.377491073273573e-07
2265,2.1601849866700894e-05,6.363744151375086e-07
2266,2.1633331925634443e-05,6.504472464438624e-07
2267,2.167451820419581e-05,6.535452442428342e-07
2268,2.1663362777067558e-05,6.528265601935535e-07
2269,2.1642660731657437e-05,6.508472409871102e-07
2270,2.1650382678329933e-05,6.50939910667767e-07
2271,2.165092908178147e-05,6.507177550939704e-07
2272,2.1628278973238757e-05,6.489355621455252e-07
2273,2.1633542726076504e-05,6.48023202650986e-07
2274,2.163626184810535e-05,6.47803200052132e-07
2275,2.163219124026077e-05,6.475337934089621e-07
2276,2.1631678542731426e-05,6.476666832293275e-07
2277,2.1631102970798063e-05,6.479010195362004e-07
2278,2.16234563515003e-05,6.460630830981818e-07
2279,2.1616854870979704e-05,6.455125079023821e-07
2280,2.1615052573588155e-05,6.451210366072231e-07
2281,2.1609473757483604e-05,6.452831908803703e-07
2282,2.1616979516047626e-05,6.449135518810668e-07
2283,2.1645861376780288e-05,6.460299165077911e-07
2284,2.16460241379001e-05,6.459379002807083e-07
2285,2.1651236777829843e-05,6.468094915105357e-07
2286,2.1671351119621608e-05,6.50629934351692e-07
2287,2.164461210116072e-05,6.477398328068881e-07
2288,2.164377902574377e-05,6.469824884604758e-07
2289,2.1619361826583094e-05,6.442493659289173e-07
2290,2.1624326731755826e-05,6.44677291682362e-07
2291,2.162706132800495e-05,6.446480155459813e-07
2292,2.1633329166502335e-05,6.445466926584147e-07
2293,2.1629523941555617e-05,6.427624917708834e-07
2294,2.1627396434341522e-05,6.418071825796767e-07
2295,2.163021236698577e-05,6.405992487529827e-07
2296,2.1634905045349367e-05,6.402120392880238e-07
2297,2.1633923742047505e-05,6.403512790587771e-07
2298,2.16358607712157e-05,6.407316764973055e-07
2299,2.1635900226763758e-05,6.408562588979663e-07
2300,2.1633430171764205e-05,6.409276655344981e-07
2301,2.1635113359682222e-05,6.406980694914258e-07
2302,2.1607954679103727e-05,6.371471602696286e-07
2303,2.160197605751802e-05,6.35421266485857e-07
2304,2.1576852608058043e-05,6.363494446637261e-07
2305,2.157309588723948e-05,6.321931096567114e-07
2306,2.157018173930197e-05,6.32200374458246e-07
2307,2.1564452391364206e-05,6.321516203933154e-07
2308,2.1564677571376873e-05,6.300604393189023e-07
2309,2.1538856921658635e-05,6.268624425524897e-07
2310,2.154142683025152e-05,6.258111323731173e-07
2311,2.150793768877142e-05,6.233722471131946e-07
2312,2.151039531791042e-05,6.234600737831924e-07
2313,2.151667103645144e-05,6.237016773944841e-07
2314,2.149025285433584e-05,6.197976396057353e-07
2315,2.1492454382567115e-05,6.195992224547507e-07
2316,2.1492782103257815e-05,6.195480617616303e-07
2317,2.150209545215087e-05,6.21187653514022e-07
2318,2.1504115186166303e-05,6.212499798760762e-07
2319,2.153023280120002e-05,6.226864477531042e-07
2320,2.1559397433161046e-05,6.249432946618058e-07
2321,2.159792778043131e-05,6.259674771184653e-07
2322,2.162868906212495e-05,6.296573344686376e-07
2323,2.1656951878409567e-05,6.30759748746552e-07
2324,2.168566571030362e-05,6.332409532376232e-07
2325,2.1715970704773318e-05,6.362836447374079e-07
2326,2.1720917589902998e-05,6.369312869013345e-07
2327,2.1735114229090956e-05,6.379711930754542e-07
2328,2.1742954865356492e-05,6.350178314068416e-07
2329,2.1715307988868825e-05,6.296764329200075e-07
2330,2.168774970022891e-05,6.250397511695453e-07
2331,2.1688991234215317e-05,6.245343959696901e-07
2332,2.1701760157525424e-05,6.247371182534707e-07
2333,2.169914415586918e-05,6.244829963320677e-07
2334,2.167939168635891e-05,6.223409521534911e-07
2335,2.1650496234418734e-05,6.183481006429616e-07
2336,2.1649661895115942e-05,6.18014157406521e-07
2337,2.165869387767488e-05,6.180519959144344e-07
2338,2.166296758012187e-05,6.179496879681104e-07
2339,2.1636038491826006e-05,6.149681518373177e-07
2340,2.1632741760807666e-05,6.147503071989459e-07
2341,2.1630543406081696e-05,6.127271592854713e-07
2342,2.1634320919691784e-05,6.127553291059286e-07
2343,2.163876120666851e-05,6.130500444221288e-07
2344,2.163581027010396e-05,6.125321711421215e-07
2345,2.1635420555104496e-05,6.115659738245022e-07
2346,2.1634970129079747e-05,6.119257799713304e-07
2347,2.1636401085149916e-05,6.111064152325216e-07
2348,2.1638842469061176e-05,6.140019149396216e-07
2349,2.16350910780611e-05,6.146896321248051e-07
2350,2.163082217249129e-05,6.145159577977441e-07
2351,2.1608382277793544e-05,6.113074308103865e-07
2352,2.159454529662803e-05,6.09948738910847e-07
2353,2.1590886705257306e-05,6.189023446446414e-07
2354,2.1591447060391708e-05,6.197870141914829e-07
2355,2.1596371054664724e-05,6.194517779458949e-07
2356,2.160694228977391e-05,6.201812971508013e-07
2357,2.1634001695336288e-05,6.236815201934593e-07
2358,2.166499876125169e-05,6.375889820449314e-07
2359,2.169489078147055e-05,6.515527991610144e-07
2360,2.172558894230198e-05,6.539063016931547e-07
2361,2.1750343496269003e-05,6.565796740308807e-07
2362,2.1752640818967475e-05,6.550711694172016e-07
2363,2.1748899368685732e-05,6.525842003536962e-07
2364,2.176117333668227e-05,6.537124579094406e-07
2365,2.1754154683637212e-05,6.506214998887954e-07
2366,2.1725791201323218e-05,6.453356728412606e-07
2367,2.1696546362661968e-05,6.400818536937811e-07
2368,2.166895894594998e-05,6.347727484566169e-07
2369,2.164013047038042e-05,6.292072702520628e-07
2370,2.161356954627065e-05,6.262366717001403e-07
2371,2.1617360050996884e-05,6.263303848393448e-07
2372,2.1622198288403764e-05,6.278387596666724e-07
2373,2.1620531202687827e-05,6.279841017216411e-07
2374,2.162498562729732e-05,6.280249492597583e-07
2375,2.1627171695545153e-05,6.284690531019941e-07
2376,2.1622972089121913e-05,6.281503336063675e-07
2377,2.1621665549912117e-05,6.277940256919547e-07
2378,2.1593025840291815e-05,6.249764879497796e-07
2379,2.1565015971348143e-05,6.226495545748691e-07
2380,2.153567091824219e-05,6.212278882676256e-07
2381,2.1504211881157225e-05,6.186609944598816e-07
2382,2.1499279055929042e-05,6.185526921823308e-07
2383,2.1502529077417418e-05,6.179113205362947e-07
2384,2.1502549692058204e-05,6.172310437732215e-07
2385,2.1505533752825926e-05,6.171596627123176e-07
2386,2.1506182821035438e-05,6.171195571397199e-07
2387,2.149383313665472e-05,6.158643700143882e-07
2388,2.1490195666038276e-05,6.1534333068573e-07
2389,2.1548950940054468e-05,6.302852081602132e-07
2390,2.1554273151148612e-05,6.300977112534288e-07
2391,2.1526785319503095e-05,6.266454396033689e-07
2392,2.153249385364752e-05,6.266881467799923e-07
2393,2.154647712020902e-05,6.238812839715172e-07
2394,2.154863188703835e-05,6.244694701243369e-07
2395,2.1551744105684205e-05,6.243668070049296e-07
2396,2.155677431892637e-05,6.242052624479175e-07
2397,2.1554620654152137e-05,6.243250547715561e-07
2398,2.1547390703407763e-05,6.263824788128033e-07
2399,2.1557923289481254e-05,6.264705566074981e-07
2400,2.155716224785846e-05,6.279699451868558e-07
2401,2.1569600481103734e-05,6.275315125152682e-07
2402,2.1584339134110435e-05,6.288974225951874e-07
2403,2.1582073967528115e-05,6.287613329769963e-07
2404,2.1567707501637126e-05,6.283119648598699e-07
2405,2.1602083390195432e-05,6.298086359226564e-07
2406,2.1631801977658202e-05,6.437261191173741e-07
2407,2.1673950681557234e-05,6.46648581212301e-07
2408,2.166718954902342e-05,6.462948310724929e-07
2409,2.1668254375464255e-05,6.467127230613546e-07
2410,2.1693244244197266e-05,6.480362444510223e-07
2411,2.1719352341578124e-05,6.489482096629978e-07
2412,2.174690916356219e-05,6.49854941480622e-07
2413,2.1753520989678285e-05,6.500330997960496e-07
2414,2.1763085690252005e-05,6.51141857242797e-07
2415,2.1793749411745553e-05,6.650793502864856e-07
2416,2.1822645933124075e-05,6.669405193264114e-07
2417,2.1849908934616246e-05,6.810103838012711e-07
2418,2.1880542493548575e-05,6.840124563973406e-07
2419,2.1994755782622016e-05,7.018480069934058e-07
2420,2.1991002436409127e-05,6.994335207474059e-07
2421,2.1995640956828352e-05,6.960337963460087e-07
2422,2.1965320239393377e-05,6.903370022888477e-07
2423,2.1937517640109992e-05,6.836838384134333e-07
2424,2.1943194425648168e-05,6.821094449675104e-07
2425,2.195086155188925e-05,6.817339180841715e-07
2426,2.1950941231438806e-05,6.815556144427404e-07
2427,2.1951216422905012e-05,6.86519731062117e-07
2428,2.192368946710014e-05,6.835186172543458e-07
2429,2.1894863711889903e-05,6.815446929059035e-07
2430,2.1898125997801716e-05,6.813147957181011e-07
2431,2.191739152603327e-05,6.90781095041685e-07
2432,2.19121819047226e-05,6.911763963344262e-07
2433,2.192320371771607e-05,6.888592826132669e-07
2434,2.1924354457485328e-05,6.884584464408363e-07
2435,2.189899227357838e-05,6.860040715493804e-07
2436,2.1904608181577632e-05,6.855694375908104e-07
2437,2.1906909076056216e-05,6.852137063758431e-07
2438,2.1881146929584523e-05,6.832461341152621e-07
2439,2.188214122124269e-05,6.827352209284139e-07
2440,2.187896343986468e-05,6.795185945321886e-07
2441,2.1880745777422403e-05,6.793334393931006e-07
2442,2.185392275541053e-05,6.718003877220946e-07
2443,2.1836472604851235e-05,6.71093583737096e-07
2444,2.1831226344477207e-05,6.697362103128156e-07
2445,2.1829508860007405e-05,6.724247071935678e-07
2446,2.1826921993273535e-05,6.698007080502142e-07
2447,2.1821382243490668e-05,6.722046660852114e-07
2448,2.1817615099049695e-05,6.720539033076907e-07
2449,2.1823014665222352e-05,6.72009930684073e-07
2450,2.1819733749836907e-05,6.720420095099459e-07
2451,2.182800579943418e-05,6.735062685937225e-07
2452,2.1825680635757562e-05,6.743690389927535e-07
2453,2.1827422505287937e-05,6.742082269590592e-07
2454,2.1828112289994253e-05,6.740878997092591e-07
2455,2.1829190944991742e-05,6.74426342606755e-07
2456,2.1831702467085103e-05,6.743675726321157e-07
2457,2.1828699997192103e-05,6.742701119299136e-07
2458,2.1831897982731158e-05,6.740066362092457e-07
2459,2.183400369865162e-05,6.737884260860488e-07
2460,2.1832396358439055e-05,6.734258081464721e-07
2461,2.1829702856448712e-05,6.732793855686624e-07
2462,2.1817334326030803e-05,6.766045209788871e-07
2463,2.181720412772331e-05,6.689107767639269e-07
2464,2.181952444303253e-05,6.686410256469349e-07
2465,2.1818322655693884e-05,6.685908695517789e-07
2466,2.1821525665623348e-05,6.680754409435069e-07
2467,2.1875085917684737e-05,6.685366245350677e-07
2468,2.186744948886239e-05,6.692326186852402e-07
2469,2.18972094638121e-05,6.70185324503465e-07
2470,2.19312425201795e-05,6.710086094875913e-07
2471,2.196192396134036e-05,6.849562668601126e-07
2472,2.1992305839802013e-05,6.9896037928864e-07
2473,2.2022104454684523e-05,7.041340435186329e-07
2474,2.2052695355691353e-05,7.064822984397065e-07
2475,2.2052003068804276e-05,7.034318041613095e-07
2476,2.204941540207134e-05,7.091362085439711e-07
2477,2.2049130719709358e-05,7.168153373119467e-07
2478,2.2050521995424364e-05,7.174563913029983e-07
2479,2.205392404054972e-05,7.163039965292083e-07
2480,2.2056633378801508e-05,7.159747277182508e-07
2481,2.206233131459477e-05,7.159093126125057e-07
2482,2.2061618693872993e-05,7.158706094052178e-07
2483,2.2060901878464077e-05,7.070542794094204e-07
2484,2.2054591296921883e-05,7.08148300789723e-07
2485,2.2059734222777327e-05,7.080416596737515e-07
2486,2.205544495176912e-05,7.075393998195915e-07
2487,2.2059245508187883e-05,7.07478021164018e-07
2488,2.2062369466603277e-05,7.073644678288863e-07
2489,2.2064957140873453e-05,7.076602482701525e-07
2490,2.2065825547127705e-05,7.073079825541708e-07
2491,2.206678722658663e-05,7.072175272505781e-07
2492,2.206334732782901e-05,7.076682894320593e-07
2493,2.2059483589795785e-05,7.096938671790874e-07
2494,2.2049475492696373e-05,7.08357554284813e-07
2495,2.204516166143988e-05,7.137498296480419e-07
2496,2.2052007133505644e-05,7.135073587956983e-07
2497,2.2056128241048643e-05,7.141898718876906e-07
2498,2.2062122950232264e-05,7.139953201331631e-07
2499,2.2065832727794512e-05,7.137509415872755e-07
2500,2.207126683618464e-05,7.134849947223603e-07
2501,2.2036037113165396e-05,7.112239282782186e-07
2502,2.201142303137204e-05,7.084660626001339e-07
2503,2.2012748771419076e-05,7.083369910475995e-07
2504,2.2012433264558323e-05,7.081903074578204e-07
2505,2.201055132710172e-05,7.083030016768003e-07
2506,2.1978939662943584e-05,7.033389673376859e-07
2507,2.197948423915875e-05,6.999072768909876e-07
2508,2.196553566303481e-05,6.955656266252079e-07
2509,2.1966614787372953e-05,6.927188664796288e-07
2510,2.196904102750899e-05,6.925605387747189e-07
2511,2.1967769553086136e-05,6.947058327510957e-07
2512,2.1969072148565706e-05,6.948173361819155e-07
2513,2.1972930693041805e-05,6.946742134706571e-07
2514,2.1966533056713217e-05,6.9474114347051e-07
2515,2.1969692820136252e-05,6.974393470410489e-07
2516,2.196898593068937e-05,6.886586500732908e-07
2517,2.199775587325855e-05,6.91990002194003e-07
2518,2.2029529054518018e-05,6.95059502791129e-07
2519,2.206756325645572e-05,6.961222509023967e-07
2520,2.209577070918932e-05,6.983026602767888e-07
2521,2.2094011128103666e-05,6.972827572399137e-07
2522,2.206598502906325e-05,6.931616170353369e-07
2523,2.2039285763939726e-05,6.87822377117313e-07
2524,2.2044946764170024e-05,6.886397762932538e-07
2525,2.2042397909355666e-05,6.888177193345582e-07
2526,2.201575324053804e-05,6.858370691286041e-07
2527,2.1991997346370973e-05,6.840518073828124e-07
2528,2.199096058624569e-05,6.911103968848911e-07
2529,2.197562068345409e-05,6.89501233190992e-07
2530,2.1977665336172275e-05,6.892496382936409e-07
2531,2.1951163207773275e-05,6.876327113316614e-07
2532,2.1952599598660855e-05,6.873219084723746e-07
2533,2.1958521615154812e-05,6.870550558780672e-07
2534,2.1932354283335974e-05,6.839845800640765e-07
2535,2.194110698295894e-05,6.838104884533677e-07
2536,2.19526113175508e-05,6.837797774362312e-07
2537,2.196089814087566e-05,6.843069517116304e-07
2538,2.195310669914047e-05,6.819335063303593e-07
2539,2.195293625622918e-05,6.81598332739795e-07
2540,2.1954555070504646e-05,6.826970831238091e-07
2541,2.195876007660293e-05,6.827752551249274e-07
2542,2.1925370106596003e-05,6.801983802253645e-07
2543,2.1906083997190053e-05,6.782618331409461e-07
2544,2.191011326205799e-05,6.784315817025819e-07
2545,2.1911537512337165e-05,6.780812974978247e-07
2546,2.1911421409979924e-05,6.776505327120506e-07
2547,2.1901005329212975e-05,6.769587514247773e-07
2548,2.1901666430932428e-05,6.764752894991479e-07
2549,2.1903856949009533e-05,6.746184231306666e-07
2550,2.1894858122173523e-05,6.74891988647817e-07
2551,2.1913038330289262e-05,6.764928881076433e-07
2552,2.1910648559292756e-05,6.772054640170291e-07
2553,2.1893396221903335e-05,6.742438998642738e-07
2554,2.189588924179257e-05,6.72642866166428e-07
2555,2.189843342776496e-05,6.724655446232005e-07
